,Unnamed: 0.1,Unnamed: 0,review,rating,sentiment_by_rating
4227,4227,4227,maaf admin habis berat iya,1,0
4228,4228,4228,pakai aplikasi aplikasi transportasi,1,0
4229,4229,4229,aplikasi akun kunci password,1,0
4230,4230,4230,kai mohon benah aplikasi merefund tiket pesan e wallet tulis data sedia bayar tiket laku e wallet kai aplikasi ladang korupsi uang rakyat biar sengaja aplikasi ngebug atur bank akun milik tiket konyol milik,1,0
4231,4231,4231,gh grand prime pakai masuk tulis gagal data pdhl jatah sinyal bagus baik,1,0
4232,4232,4232,aplikasi bodoh error,1,0
4233,4233,4233,aplikasi bodoh cari stasiun kota lokal temu error biaya mahal temu bodoh,1,0
4234,4234,4234,marah aplikasi usaha kerja kacau otp sambung pakai member daftar om daftar otp gagal,1,0
4235,4235,4235,muantaff,5,1
4236,4236,4236,kocak cocok masuk masuk cocok masuk sandi ganti sandi masuk sandi pakai aplikasi mudah susah kocak,1,0
4237,4237,4237,masuk sumber daya manusia usaha kai masak selesai error,1,0
4238,4238,4238,stasiun batas kecewa mohon diupdate akun kerja teman tiket pergi tunjuk akun,1,0
4239,4239,4239,bagus bukti,5,1
4240,4240,4240,bodoh ah kasih otp masuk valid banget,1,0
4241,4241,4241,kocak bayar tiket lunas saldo kurang tulis lunas hilang uang,1,0
4242,4242,4242,aplikasi guna malam pagi loading nama tipu langgan,1,0
4243,4243,4243,pilih bri cabang bank kirim bri kena biaya admin ribu kirim potong saldo coba ajar jual tiket traveloka rivew bagus,1,0
4244,4244,4244,bayar tiket livin mandiri gampang kopra mandiri,4,1
4245,4245,4245,susah maaf adohh kacau lucu,1,0
4246,4246,4246,pasang strategi harga sesuai ekspetasi licik hati beli app usaha kai,1,0
4247,4247,4247,bolak jam ulang sedang cpek bnget,1,0
4248,4248,4248,ruwett uter,1,0
4249,4249,4249,kembali uang dana batal pesan tiket proses jokowi gawat,1,0
4250,4250,4250,susah pesan tiket lokal masuk data tumpang h detik cocok masuk pilih kursi muncul mesan kedaluwarsa aneh aplikasi baik sistem,2,0
4251,4251,4251,metode bayar gagal tiket selak habis bayar tidak tetep sja spot,1,0
4252,4252,4252,aplikasi error beli tiket kereta kota mohon baik,5,1
4253,4253,4253,bangga aplikasi mudah cepat mengga ces tiket,5,1
4254,4254,4254,aplilkasi guna pesan tiket whoosh riwayat alhasil ribet,1,0
4255,4255,4255,booking tiket depan mash kursi sih,1,0
4256,4256,4256,suruh lunas tombol jalur bayar kocak,1,0
4257,4257,4257,kecewa mes tiket jalan kampus tiket orang milik nomor kursi gerbong mohon baik ganggu nyaman jalan alami bayar metode qris hasil status kirim transfer tapu aplikasi tiket sih,2,0
4258,4258,4258,usaha kerja aplikasi iya sulit bnget aplikasi negara maju,1,0
4259,4259,4259,daftar aplikasi heran aplikasi perintah,1,0
4260,4260,4260,kai moda transportasi jarak nyaman,5,1
4261,4261,4261,aplikasi tambah busuk bagus aplikasi aplikasi idah tampil rumit error,1,0
4262,4262,4262,catat,1,0
4263,4263,4263,amplikasi sampah bangsat pakai devices catat setan,1,0
4264,4264,4264,susah banget beli tiket tingkat pakai qris saldo mah error potong potong lancar sih oke,1,0
4265,4265,4265,sistem parah verifikasi otp anggar banyak makan kantong,1,0
4266,4266,4266,susah daftar member besic,1,0
4267,4267,4267,bayar ribet pakai ovo qris kirim atm afa indonesia ribet,2,0
4268,4268,4268,bodoh unduh,1,0
4269,4269,4269,suruh data guna nomor email kocak iya suruh ngelengkapi data,2,0
4270,4270,4270,assalamualaikum,5,1
4271,4271,4271,biar bintang bicara,1,0
4272,4272,4272,mes rail food dalam gerbong mohon baik,1,0
4273,4273,4273,bayar qris barcode,1,0
4274,4274,4274,kecewa kembali tiket uang kunjung kembali,1,0
4275,4275,4275,daftar akun,1,0
4276,4276,4276,jadwal kereta lokal sedia jadwal kereta lokal stasiun tiket banyak erorr,1,0
4277,4277,4277,pwk cikarang ac,1,0
4278,4278,4278,daftar metode bayar bayar online batal tiket daftar error behh kasuss menn,1,0
4279,4279,4279,suka error pesan sedia kursi,1,0
4280,4280,4280,isi saldo aplikasi saldo saldo,1,0
4281,4281,4281,sambung pembayarsn e-wallet ribet akun kai salah jaring baguss,1,0
4282,4282,4282,stok tiket banyakin,1,0
4283,4283,4283,masuk bayar pakai emoney hubung customer service fitur,1,0
4284,4284,4284,bgus bantu sedang sibuk,4,1
4285,4285,4285,isi saldo masuk bangett,1,0
4286,4286,4286,didownload cari jawdal tiket jadwal temu ditgl beda,1,0
4287,4287,4287,aplikasi harap mudah tiket kakak sesuai tuju,5,1
4288,4288,4288,saldo hilang rupiah kesini kesana kai,1,0
4289,4289,4289,aplikasi begok bodoh batal tiket dana aksesa kecewa sapa aplikasi bayak tipu orang patut aplikasi rilis moga karma hidayah iya tuhan,2,0
4290,4290,4290,kode otp nyaa ulang ulang tetep,1,0
4291,4291,4291,ribet pesan tiket susah,1,0
4292,4292,4292,susah tingkat member dasar bantu,1,0
4293,4293,4293,buat game kereta kai,5,1
4294,4294,4294,fitur railfood lambat pakai pesan lunas ambil langsung kereta makan nunggu antar jam tolak beli online antre data masuk cepat beli offline wow,1,0
4295,4295,4295,mohon bantu admin akun ovo bayar solusi,2,0
4296,4296,4296,kak beli tiket lihat gagal saldo kurang saldo iya,1,0
4297,4297,4297,efektif pakai aplikasi orang kerja aplikasi minjem masuk puas lawan,1,0
4298,4298,4298,banget akun banget,2,0
4299,4299,4299,masuk tulis akses data gagal,1,0
4300,4300,4300,aplikasi eh,1,0
4301,4301,4301,masuk notofikasi layan adu langgan aplikasi baik,5,1
4302,4302,4302,aplikasi sampah gin kerja perintah,1,0
4303,4303,4303,jarak minggu minggu p boking kadang tidak muncul tambah susah,1,0
4304,4304,4304,aplikasi masuk email catat,1,0
4305,4305,4305,register susah biar orang pakai admin mudah register iya,5,1
4306,4306,4306,error iya banget erar error bjirlah,1,0
4307,4307,4307,tiket binjai medan pes alas rute sedia cocok langsung stasiun tiket beli online,2,0
4308,4308,4308,diupdate layan lrt hilang iya potong harga saldo kaipay,1,0
4309,4309,4309,burukk banget enak langsung set baru tmba bagus tmba buruk kai gaak usa mmber dasar segla upgrad enak,1,0
4310,4310,4310,parah tingkat error catat muncul notif gagal data come harus canggih bodoh,1,0
4311,4311,4311,bayar aplikasi dana,1,0
4312,4312,4312,buruk aplikasi saldo ribu kai akses potong ribu baik,1,0
4313,4313,4313,balikin aplikasi serig error tertawa saldo kai pay ribu saldo masuk ribu gilir saldo saldo tetep masuk pdhl direfresh saldo ygbaru saldo masuk bayar pakai qris barcode aneh,1,0
4314,4314,4314,lambat ajing daftar sulit bayar gagal maksa suruh instal gilir install nyulitin manusia rakyat alih transportasi babi,1,0
4315,4315,4315,pesan tiket susah pdhl situ kursi,1,0
4316,4316,4316,aplikasi error cek pagi kakak cl tumapel buka aplikasi boarding aplikasi error tinggal kereta uang ribu hangus rombong orang mohon bijak admin,2,0
4317,4317,4317,aplikasi bosok daftar gim daftar,1,0
4318,4318,4318,nilai masuk susah nunggu otp aplikasi susah,2,0
4319,4319,4319,metode bayar menbayar ubah bayar pesan ulang ribet masuk nama nik,1,0
4320,4320,4320,coba saldo situ pakai internet banking cocok coba saldo masuk kirim saldo,1,0
4321,4321,4321,gebrak sulit orang make kakak lokal pakai aplikasi bagus sistem kasihan orng tua bikin ribet ponsel susah tiba ponsel mati ngejar kereta fikirin kembang aplikasi resiko,1,0
4322,4322,4322,bijak bagong batal kereta lokal minimal jam batal kereta kota jam beda jam tugas tugas kerja biar lewat jam batal aneh sampah ajaib ancene kai,1,0
4323,4323,4323,susah pesan tiket masuk member dasar daftar masuk baik pakai kai pesan tiket susah maaf kesal deh,2,0
4324,4324,4324,banget konfirmasi otp ganyampe tidak usaha kerja,1,0
4325,4325,4325,pesan tiket kreta lokal kedaluwarsa si,1,0
4326,4326,4326,usaha kai modernisasi fasilitas fasilitas aplikasi parah puluh pesan tiket kai acces mentok member dasar na tugas kai gtu,1,0
4327,4327,4327,mohon baik sumpah emosi pakai aplikasi beli online hambat aplikasi muncul saldo tetep sihh aneh baca gehh keluh diam bae,1,0
4328,4328,4328,kasih bintang iya lebih bagus,5,1
4329,4329,4329,halo kai masuk akun iya ganti ponsel masuk paswd kai loading hari loading masuk,4,1
4330,4330,4330,bayar error mullu st,2,0
4331,4331,4331,pakai asuransi jamin kembali uang kena potong ubah jadwal batal tingkat bayar,1,0
4332,4332,4332,dev bodoh haqiqi gagal masuk jeda jam coba otak pikir kondisi orang boarding angus tiket,1,0
4333,4333,4333,lihat jadwal sulit aplikasi bonafide,1,0
4334,4334,4334,aplikasi error daftar kasih kode otp cocok masuk tulis valid ulang sedang,1,0
4335,4335,4335,tingkat member member dasar isi data otp valid expired coba cocok usaha leasing uang input otp,1,0
4336,4336,4336,lihat jadwal kereta lokal prameks iya,1,0
4337,4337,4337,pesan tiket kereta selesai teruss minimal tambal duduk gerbong kereta tiket tambahin halo,1,0
4338,4338,4338,isi saldo masuk,1,0
4339,4339,4339,error seat data available aneh,1,0
4340,4340,4340,tingkat gagal,1,0
4341,4341,4341,catat admin,1,0
4342,4342,4342,isi kai pay tambah masuk iya,2,0
4343,4343,4343,aplikasi buka tampil koneksi internet data seluler nyala coba install ulang tetep bantu,1,0
4344,4344,4344,kai pesan bayar tiket stuck nunggu bayar selesai,1,0
4345,4345,4345,masuk lupa password email inactive,1,0
4346,4346,4346,kaipay nomer pakai nomer nomer kedaluwarsa susah susah gin pakai manual langsung pesan tiket loket stasiun,1,0
4347,4347,4347,masuk iya kai akses henti,1,0
4348,4348,4348,aplikasi perintah kirim email gakk,1,0
4349,4349,4349,aplikasi tidak tulis ubah ubah jadwal tiket,1,0
4350,4350,4350,aneh aplikasi tiket tuju selesai cocok beli langsung loket,1,0
4351,4351,4351,beli tiket kakak daftar daftar pakai akun nama pakai nama orang tua heran kesan tambah sulit tambh mudah,1,0
4352,4352,4352,aplikasi lambat erro muncul tiket muncul uninstall aplikasi install ulang mah bik tingkat downgrade,1,0
4353,4353,4353,mesan online tingkat aplikasi masuk akal akun susah mesen tiket tiada hapus aplikasi mudah susah,1,0
4354,4354,4354,aplikasi aplikasi guna error bayar jalan uninstall,1,0
4355,4355,4355,mantap aplikasi naik kereta online,5,1
4356,4356,4356,beli tiket pakai metopem qris bayar online error sinyal kode qr va cari bayar bambangg,1,0
4357,4357,4357,lambat bangsat,1,0
4358,4358,4358,bantu traveling,5,1
4359,4359,4359,jadwal krl solo jogja sesuai jadwal asli fatal,1,0
4360,4360,4360,mohon maaf daftar member dasar bulan bulan kereta akun catat aplikasi parah catat email nomor sesuai pesan tiket member dasar kelola tambah aneh masaj beli tiket daftar member dasar daftar ribet,1,0
4361,4361,4361,kai aplikasi sampah,1,0
4362,4362,4362,banking saldo jarang masuk rugi uang hilang,1,0
4363,4363,4363,gps locotrack fungsi,4,1
4364,4364,4364,kirim kode otp selesai selesai sial,1,0
4365,4365,4365,susah diakases,1,0
4366,4366,4366,aplikasi pergi,1,0
4367,4367,4367,akun bassic pasti daftar akun kai akses coba masuk pakai akun pakai akun trsebut pesan tiket hapus akun brart data pakai daftar akun kai akses daftar lupa,1,0
4368,4368,4368,tanggap aplikasi akses ponsel cocok pasu akun,1,0
4369,4369,4369,aplikasi fungsi error saat kirim otp,1,0
4370,4370,4370,susah pesan tiket tinggal bayar gagal,1,0
4371,4371,4371,saldo saldo masuk aplikasi sampah,1,0
4372,4372,4372,sulit diacces,1,0
4373,4373,4373,kai pay masuk banget ber jam jam kai set langsung pesan tiket kesini mudah ribet susah,1,0
4374,4374,4374,aplikasi ngebug susah tumpang kereta,1,0
4375,4375,4375,bantu antre loket,5,1
4376,4376,4376,duhh parah bayar linkaja ganti ganti bingung isi saldo linkaja e nyata pakai bayak habis urus bayar,1,0
4377,4377,4377,saldo dana masuk masuk saldo potong gjls emang,1,0
4378,4378,4378,na aplikasi anjing kasih aplikasi anjing terkentot babi kai acces error pentinf,1,0
4379,4379,4379,mohon maaf iya pindah rute bayar gagal batal progres malam,1,0
4380,4380,4380,diupdate error mamsa mesen kereta masuk masuk pasword anggap salaah didperbaiki,1,0
4381,4381,4381,daftar dasar sulit maaf maju kya gin,1,0
4382,4382,4382,kerja aplikasi negeri gin lengkapin data sulit lambat cocok pencet kali error nge locked akun jam aneh aplikasi nge lambat aplikasi jaman,1,0
4383,4383,4383,bagus banget bantu masuk saldo,5,1
4384,4384,4384,saldo kai pay masuk baik yah biar tidak lm nunggu,1,0
4385,4385,4385,perbnyak opsi bayar,1,0
4386,4386,4386,aplikasi tingkat isi formulir gagal aplikasi payah,1,0
4387,4387,4387,lambat tunjuk bayar rinci,1,0
4388,4388,4388,bantu mudah guna boardinh cetak langsung aplikasi buru antre hah pelru ktp,5,1
4389,4389,4389,mohinntempat duduk tertib duduk kursi tumpang suruh duduk kursi sama kereta terima iya tugas,1,0
4390,4390,4390,maintenance aplikasi ulas buruk baik anteng mesen tiket semalem aplikasi,1,0
4391,4391,4391,aplikasi dikit dikit error,1,0
4392,4392,4392,sever lambat beli tiket sabtu minggu,1,0
4393,4393,4393,pesan error gilir sudaha bayar bayar status aplikasi kai bayar pesan tiket masuk sedia bayar enatah uang alam buruk,1,0
4394,4394,4394,daftar susah banget hasil masuk data ujung aneh,1,0
4395,4395,4395,mesan tiket online menyuebalkan error salah contoh aplikasi proses seat available muncuul iya tampil kursi mnit langsung hilang penuh benci,1,0
4396,4396,4396,aplikasi desak pesan gagal baik usaha kai aplikasi buruk,1,0
4397,4397,4397,si susah banget pesan daftar member dasar daftar susah email ponsel already exist ribet ribett,1,0
4398,4398,4398,bayar pakai jalur kecewa,2,0
4399,4399,4399,mudah beli tiket fitur face kenal keren kai jaya benah kai,5,1
4400,4400,4400,masuk gagal data pakai akun aplikasi,1,0
4401,4401,4401,bayar kai pay sistem masalah solusi perang tiket batal alas bayar konfirmasi gara pakai kai pay bukti transaksi,1,0
4402,4402,4402,banget saldo kaipay masuk aplikasi bintang sih qris mudah banget loading pesan tetep qris muncul muter,1,0
4403,4403,4403,parah pesan makan railfood tolak notif perjalana jelas atas kereta jalan tiket masuk aplikasi parah,1,0
4404,4404,4404,bagus harga tiket kreta mahal mahal bus mesin muat tumpang harga mahal bus muat,1,0
4405,4405,4405,susah temu opsi pilih duduk gerbong iya aplikasi pilih beli snack kereta pilih pesan ojek online asuransi kembali tiket mbok opsi pilih duduk gerbong kereta enak pesan tiket langsung stasiun pilih gerbong duduk tugas tiketing,4,1
4406,4406,4406,aplikasi macet parah buruk rusak ganti orang aplikasi cari orang usaha kompeten bodoh kug pelihara,1,0
4407,4407,4407,tuju aplikasi pesan tiket susah pakai kerja bagus kerja beres kembang aplikasi,5,1
4408,4408,4408,reschedule tiket otak atik kai,2,0
4409,4409,4409,baik pesan tiket bolak tetep kemarin kendala kendala bayar lelah,1,0
4410,4410,4410,error iya mesan tiket nunggu coba tetep tiket kecewa bangett sih teman kena error tiket tiket unveiled pesan pilih duduk tinggal bayar iya benah aplikasi,1,0
4411,4411,4411,bantu dal beli tiket jalan,5,1
4412,4412,4412,aplikasi error jam pagi emang perang bukaak error catat aplikasi tiket selesai aneh banget aplikasi beli offline pakai aplikasi kosong error aplikasi,1,0
4413,4413,4413,jelek pesan tiket mudah apl saldo pakai,1,0
4414,4414,4414,aplikasi gblok,1,0
4415,4415,4415,hah kali error teruuss tinggal tekan bayarr erorr bayar kadaluarsa aplikasi kai sulit pesan tikett,1,0
4416,4416,4416,kai baik sistem beli tiket kereta lokal langgan kai beli tiket dhoho daerah kota tanggal weekend error menit tiket habis jual,1,0
4417,4417,4417,iya kai akses baik sistem aplikasi alami kendala mesan mes cl natar tiket lokal ekonomi bagi tiket perang jaring bagus lancar cocok pesan pusat berat refresh coba oke cocok bayar refresh ulang error terus refresh dadak habis kai,1,0
4418,4418,4418,beli tiket bayar susah pusat pesan jadwal habis aplikasi iya gin baik terima kasih,1,0
4419,4419,4419,beli tiket tunggu malam cocok beli aplikasi sebentar masuk tiket habis komplain dengerin layan buruk,1,0
4420,4420,4420,bain pesan tiket kakak lokal jam gilir kursi tinggal bayar lambat jalur bayar bagus pakai jalur ganti shopee pay kai akses tingkat kualitas bayar kakak lokal,1,0
4421,4421,4421,parah kai keong alias lambaat aplikasi abal kelas usaha kerja masak layan gin mudah sulit darah absolutely yes,1,0
4422,4422,4422,gerbong lampung ditambahin,2,0
4423,4423,4423,aplikasi error bayar kali tiket muncul,1,0
4424,4424,4424,pusat benerin kasar,1,0
4425,4425,4425,belum enjoy nge perang tiket malam kadang duduk akhir kendala nge perang jam jam pembokingan kendala masuk data pusat error aplikasi tera tiket bayar error koneksi bagus tinggal bayar akun,2,0
4426,4426,4426,aplikasi tambah masak login hapus unduh ulang tetep error,1,0
4427,4427,4427,aplikasi error beli tiket lokal beli nge perang pakai acara error parah bintang,1,0
4428,4428,4428,guna aplikasi error mesan tiket lokal minggu pesan jam malam cocok pusat error refresh bolak langsung habis jadwal temu tiket minggu bayar proses lambat error moga depan aktif loket offline terima kasih,1,0
4429,4429,4429,aplikasi error bain bngun jam usaha uang tiket pusat error penuh duduk,1,0
4430,4430,4430,aplikasi banyak error pusat noh benar pesan pusat turun tiket selesai,1,0
4431,4431,4431,aplikasi aneh lambat enak saja pakai lancar lambat gin bain jam buka aplikasi tetep lambat tetep bagi tiket alih angkut gin dihh sumpahh,1,0
4432,4432,4432,aplikasi erorr pdhl mudik pakai kereta kecewa kadang kebel potong tiket masuk,2,0
4433,4433,4433,beli aplikasi penuh gin usaha kerja  aplikasi usaha orang,1,0
4434,4434,4434,iya malam pusat error tunjuk pakai aplikasi,1,0
4435,4435,4435,kai benerin pusat pesan tiket ramai error juang cepat begadang nungguin reset cocok bayar tiket kaduluarsa opsi bayar jadwal tiket muncul bingung lihat ulas negatif rating aplikasi buruk dipertahanin tolong tangap posiif benah,1,0
4436,4436,4436,sering error mles gin,1,0
4437,4437,4437,aplikasi sebal tiket suruh beli online aplikasi kuat perang tiket sebal turun sumpah anjing mgetik gin menang tap serius aplikasi nybelin,1,0
4438,4438,4438,sihh aplikasi stand jaring lancar menit habis langkah bayar error melulu cih,1,0
4439,4439,4439,sumbang insom gila besar kai,1,0
4440,4440,4440,pesan tiket ribet masuk halaman bayar jadwal temu,1,0
4441,4441,4441,app ngebak jelek,2,0
